Format Version,1.21,Take Name,Take 2017-11-15 03.05.45 PM,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2017-11-15 03.05.45.625 PM,Total Frames in Take,49,Total Exported Frames,49,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_4,Rigid Body 1_4,Rigid Body 1_4,Rigid Body 1_4,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_1,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_2,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 2_3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_1,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_2,Rigid Body 3_3,Rigid Body 3_3,Rigid Body 3_3,Rigid Body 3_3,Rigid Body 4,Rigid Body 4,Rigid Body 4,Rigid Body 4,Rigid Body 4,Rigid Body 4,Rigid Body 4,Rigid Body 4,Rigid Body 4_1,Rigid Body 4_1,Rigid Body 4_1,Rigid Body 4_1,Rigid Body 4_2,Rigid Body 4_2,Rigid Body 4_2,Rigid Body 4_2,Rigid Body 4_3,Rigid Body 4_3,Rigid Body 4_3,Rigid Body 4_3,Rigid Body 5,Rigid Body 5,Rigid Body 5,Rigid Body 5,Rigid Body 5,Rigid Body 5,Rigid Body 5,Rigid Body 5,Rigid Body 5_1,Rigid Body 5_1,Rigid Body 5_1,Rigid Body 5_1,Rigid Body 5_2,Rigid Body 5_2,Rigid Body 5_2,Rigid Body 5_2,Rigid Body 5_3,Rigid Body 5_3,Rigid Body 5_3,Rigid Body 5_3,Rigid Body 6,Rigid Body 6,Rigid Body 6,Rigid Body 6,Rigid Body 6,Rigid Body 6,Rigid Body 6,Rigid Body 6,Rigid Body 6_1,Rigid Body 6_1,Rigid Body 6_1,Rigid Body 6_1,Rigid Body 6_2,Rigid Body 6_2,Rigid Body 6_2,Rigid Body 6_2,Rigid Body 6_3,Rigid Body 6_3,Rigid Body 6_3,Rigid Body 6_3,Rigid Body 7,Rigid Body 7,Rigid Body 7,Rigid Body 7,Rigid Body 7,Rigid Body 7,Rigid Body 7,Rigid Body 7,Rigid Body 7_1,Rigid Body 7_1,Rigid Body 7_1,Rigid Body 7_1,Rigid Body 7_2,Rigid Body 7_2,Rigid Body 7_2,Rigid Body 7_2,Rigid Body 7_3,Rigid Body 7_3,Rigid Body 7_3,Rigid Body 7_3,Rigid Body 7_4,Rigid Body 7_4,Rigid Body 7_4,Rigid Body 7_4,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker4,Rigid Body 1:Marker4,Rigid Body 1:Marker4,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker1,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker2,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 2:Marker3,Rigid Body 3:Marker1,Rigid Body 3:Marker1,Rigid Body 3:Marker1,Rigid Body 3:Marker2,Rigid Body 3:Marker2,Rigid Body 3:Marker2,Rigid Body 3:Marker3,Rigid Body 3:Marker3,Rigid Body 3:Marker3,Rigid Body 4:Marker1,Rigid Body 4:Marker1,Rigid Body 4:Marker1,Rigid Body 4:Marker2,Rigid Body 4:Marker2,Rigid Body 4:Marker2,Rigid Body 4:Marker3,Rigid Body 4:Marker3,Rigid Body 4:Marker3,Rigid Body 5:Marker1,Rigid Body 5:Marker1,Rigid Body 5:Marker1,Rigid Body 5:Marker2,Rigid Body 5:Marker2,Rigid Body 5:Marker2,Rigid Body 5:Marker3,Rigid Body 5:Marker3,Rigid Body 5:Marker3,Rigid Body 6:Marker1,Rigid Body 6:Marker1,Rigid Body 6:Marker1,Rigid Body 6:Marker2,Rigid Body 6:Marker2,Rigid Body 6:Marker2,Rigid Body 6:Marker3,Rigid Body 6:Marker3,Rigid Body 6:Marker3,Rigid Body 7:Marker1,Rigid Body 7:Marker1,Rigid Body 7:Marker1,Rigid Body 7:Marker2,Rigid Body 7:Marker2,Rigid Body 7:Marker2,Rigid Body 7:Marker3,Rigid Body 7:Marker3,Rigid Body 7:Marker3,Rigid Body 7:Marker4,Rigid Body 7:Marker4,Rigid Body 7:Marker4
,,"1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37437CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37438CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","1D37439CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC5CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC6CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC7CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","87DDCC8CA0E11E714F867F70A00B69D","8392B20CF49E3573D00000001","8392B20CF49E3573D00000001","8392B20CF49E3573D00000001","8392B20CF49E3573D00000002","8392B20CF49E3573D00000002","8392B20CF49E3573D00000002","8392B20CF49E3573D00000003","8392B20CF49E3573D00000003","8392B20CF49E3573D00000003","8392B20CF49E3573D00000004","8392B20CF49E3573D00000004","8392B20CF49E3573D00000004","8392B20CF49E3573E00000001","8392B20CF49E3573E00000001","8392B20CF49E3573E00000001","8392B20CF49E3573E00000002","8392B20CF49E3573E00000002","8392B20CF49E3573E00000002","8392B20CF49E3573E00000003","8392B20CF49E3573E00000003","8392B20CF49E3573E00000003","8392B20CF49E3573F00000001","8392B20CF49E3573F00000001","8392B20CF49E3573F00000001","8392B20CF49E3573F00000002","8392B20CF49E3573F00000002","8392B20CF49E3573F00000002","8392B20CF49E3573F00000003","8392B20CF49E3573F00000003","8392B20CF49E3573F00000003","8392B20CF49E35731000000001","8392B20CF49E35731000000001","8392B20CF49E35731000000001","8392B20CF49E35731000000002","8392B20CF49E35731000000002","8392B20CF49E35731000000002","8392B20CF49E35731000000003","8392B20CF49E35731000000003","8392B20CF49E35731000000003","8392B20CF49E35731100000001","8392B20CF49E35731100000001","8392B20CF49E35731100000001","8392B20CF49E35731100000002","8392B20CF49E35731100000002","8392B20CF49E35731100000002","8392B20CF49E35731100000003","8392B20CF49E35731100000003","8392B20CF49E35731100000003","8392B20CF49E35731200000001","8392B20CF49E35731200000001","8392B20CF49E35731200000001","8392B20CF49E35731200000002","8392B20CF49E35731200000002","8392B20CF49E35731200000002","8392B20CF49E35731200000003","8392B20CF49E35731200000003","8392B20CF49E35731200000003","8392B20CF49E35731300000001","8392B20CF49E35731300000001","8392B20CF49E35731300000001","8392B20CF49E35731300000002","8392B20CF49E35731300000002","8392B20CF49E35731300000002","8392B20CF49E35731300000003","8392B20CF49E35731300000003","8392B20CF49E35731300000003","8392B20CF49E35731300000004","8392B20CF49E35731300000004","8392B20CF49E35731300000004"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.008077,0.000973,0.001996,-0.999965,-0.461503,0.912278,-0.780309,0.000761,-0.461554,0.951238,-0.756384,0.772665,-0.502113,0.891078,-0.791981,0.916543,-0.422787,0.890465,-0.789970,0.836216,-0.459559,0.916331,-0.782901,0.713302,-0.000301,-0.000659,0.007116,-0.999974,-0.690916,0.983452,-0.645338,0.000182,-0.672261,1.020604,-0.647908,0.931789,-0.708045,0.969864,-0.607304,0.954826,-0.692441,0.959887,-0.680802,0.976706,0.002360,0.000759,-0.000337,-0.999997,-0.267245,0.988708,-0.621673,0.000152,-0.225025,0.976662,-0.644532,0.957596,-0.294139,0.979952,-0.544141,0.968925,-0.282570,1.009511,-0.676345,0.959644,0.001419,-0.000637,-0.001878,-0.999997,-0.795586,0.695898,-0.664038,0.000031,-0.789572,0.721832,-0.694437,0.993304,-0.805352,0.668243,-0.677352,0.993313,-0.791833,0.697618,-0.620324,0.990138,0.000612,-0.003346,-0.000761,-0.999994,-0.727509,0.672651,-0.971441,0.000039,-0.708368,0.681054,-0.991558,0.989645,-0.749900,0.616849,-0.980513,0.986094,-0.724259,0.720051,-0.942252,0.995217,0.000316,0.000668,0.000776,-1.000000,-0.180806,0.658886,-0.971334,0.000145,-0.249886,0.676609,-1.003394,0.945859,-0.149638,0.620515,-0.981392,0.967984,-0.142894,0.679535,-0.929216,0.977302,0.000954,-0.000110,0.000692,-0.999999,-0.126399,0.706104,-0.672345,0.000047,-0.118388,0.661049,-0.689473,0.983193,-0.124491,0.707046,-0.627131,0.991875,-0.144384,0.747392,-0.692446,0.986683,-0.118333,0.708931,-0.680331,0.991406,-0.460963,0.950763,-0.756545,-0.502133,0.890579,-0.792145,-0.422885,0.890331,-0.789815,-0.460059,0.917645,-0.782698,-0.672369,1.020420,-0.647838,-0.707971,0.969996,-0.607339,-0.692409,0.959933,-0.680835,-0.224917,0.976616,-0.644536,-0.294172,0.979951,-0.544083,-0.282646,1.009557,-0.676400,-0.789569,0.721834,-0.694409,-0.805361,0.668217,-0.677373,-0.791826,0.697641,-0.620330,-0.708327,0.681092,-0.991587,-0.749923,0.616844,-0.980485,-0.724277,0.720018,-0.942250,-0.249749,0.676558,-1.003344,-0.149731,0.620551,-0.981426,-0.142933,0.679550,-0.929230,-0.118385,0.660999,-0.689502,-0.124505,0.707084,-0.627129,-0.144406,0.747420,-0.692426,-0.118301,0.708915,-0.680324
1,0.016667,-0.007973,0.000892,0.002136,-0.999966,-0.461534,0.912218,-0.780328,0.000768,-0.461570,0.951183,-0.756411,0.772665,-0.502152,0.891027,-0.791989,0.916543,-0.422825,0.890392,-0.789991,0.836216,-0.459589,0.916270,-0.782921,0.713302,-0.000230,-0.000620,0.007510,-0.999972,-0.690920,0.983445,-0.645343,0.000190,-0.672236,1.020582,-0.647917,0.931789,-0.708063,0.969877,-0.607309,0.954826,-0.692461,0.959876,-0.680804,0.976706,0.002553,0.000683,-0.000323,-0.999996,-0.267248,0.988714,-0.621740,0.000155,-0.225032,0.976657,-0.644601,0.957596,-0.294130,0.979989,-0.544201,0.968925,-0.282581,1.009495,-0.676418,0.959644,0.001440,-0.000694,-0.001804,-0.999997,-0.795598,0.695896,-0.664044,0.000038,-0.789584,0.721829,-0.694445,0.993304,-0.805369,0.668242,-0.677356,0.993313,-0.791840,0.697617,-0.620331,0.990138,0.000561,-0.003377,-0.000658,-0.999994,-0.727510,0.672673,-0.971438,0.000038,-0.708368,0.681074,-0.991556,0.989645,-0.749913,0.616876,-0.980514,0.986094,-0.724248,0.720069,-0.942244,0.995217,-0.000468,0.001048,0.003935,-0.999992,-0.181144,0.659278,-0.971500,0.000800,-0.250086,0.677487,-1.003585,0.945859,-0.150211,0.620727,-0.981595,0.967984,-0.143135,0.679620,-0.929321,0.977302,0.000926,-0.000083,0.000753,-0.999999,-0.126405,0.706107,-0.672350,0.000053,-0.118399,0.661052,-0.689480,0.983193,-0.124499,0.707045,-0.627136,0.991875,-0.144384,0.747397,-0.692449,0.986683,-0.118339,0.708933,-0.680335,0.991406,-0.460970,0.950714,-0.756572,-0.502179,0.890517,-0.792160,-0.422929,0.890262,-0.789839,-0.460081,0.917584,-0.782706,-0.672348,1.020392,-0.647844,-0.707987,0.970015,-0.607341,-0.692428,0.959923,-0.680842,-0.224927,0.976613,-0.644606,-0.294163,0.979986,-0.544137,-0.282653,1.009541,-0.676477,-0.789580,0.721831,-0.694414,-0.805381,0.668210,-0.677385,-0.791831,0.697647,-0.620333,-0.708324,0.681112,-0.991588,-0.749938,0.616869,-0.980485,-0.724268,0.720037,-0.942240,-0.250865,0.677794,-1.003866,-0.149746,0.620532,-0.981436,-0.142948,0.679557,-0.929245,-0.118398,0.660989,-0.689493,-0.124515,0.707073,-0.627151,-0.144412,0.747433,-0.692424,-0.118295,0.708932,-0.680333
2,0.033333,-0.007669,0.000685,0.001955,-0.999969,-0.461562,0.912152,-0.780339,0.000767,-0.461602,0.951132,-0.756445,0.769960,-0.502177,0.890940,-0.791970,0.912813,-0.422849,0.890335,-0.790004,0.836860,-0.459620,0.916203,-0.782936,0.712041,-0.000714,-0.000390,0.008733,-0.999962,-0.690892,0.983415,-0.645335,0.000185,-0.672116,1.020509,-0.647865,0.929700,-0.708086,0.969852,-0.607322,0.952271,-0.692474,0.959885,-0.680819,0.975245,0.002639,0.000665,-0.000361,-0.999996,-0.267264,0.988727,-0.621792,0.000138,-0.225048,0.976670,-0.644653,0.957671,-0.294143,0.980013,-0.544251,0.966964,-0.282601,1.009498,-0.676473,0.958897,0.001485,-0.000604,-0.002025,-0.999997,-0.795620,0.695884,-0.664043,0.000036,-0.789612,0.721817,-0.694446,0.992611,-0.805377,0.668225,-0.677354,0.990904,-0.791872,0.697611,-0.620329,0.988024,0.000392,-0.003570,-0.000611,-0.999993,-0.727519,0.672669,-0.971436,0.000053,-0.708384,0.681075,-0.991558,0.989530,-0.749932,0.616878,-0.980522,0.985798,-0.724242,0.720055,-0.942227,0.996006,-0.000471,0.000863,0.003605,-0.999993,-0.181114,0.659249,-0.971475,0.000688,-0.250080,0.677412,-1.003534,0.702496,-0.150160,0.620718,-0.981582,0.824037,-0.143103,0.679616,-0.929310,0.873693,0.001080,-0.000228,0.000421,-0.999999,-0.126400,0.706136,-0.672364,0.000046,-0.118369,0.661081,-0.689482,0.981863,-0.124482,0.707090,-0.627151,0.992520,-0.144412,0.747409,-0.692470,0.984190,-0.118338,0.708966,-0.680352,0.988532,-0.461014,0.950654,-0.756612,-0.502207,0.890438,-0.792136,-0.422948,0.890205,-0.789853,-0.460102,0.917521,-0.782719,-0.672232,1.020328,-0.647767,-0.707998,0.970005,-0.607368,-0.692449,0.959909,-0.680868,-0.224959,0.976631,-0.644649,-0.294168,0.980009,-0.544195,-0.282666,1.009542,-0.676534,-0.789608,0.721821,-0.694414,-0.805389,0.668193,-0.677375,-0.791864,0.697637,-0.620341,-0.708344,0.681118,-0.991583,-0.749953,0.616881,-0.980490,-0.724261,0.720008,-0.942234,-0.250750,0.677679,-1.003773,-0.149741,0.620547,-0.981436,-0.142943,0.679556,-0.929250,-0.118376,0.661030,-0.689497,-0.124501,0.707118,-0.627158,-0.144444,0.747434,-0.692445,-0.118280,0.708963,-0.680356
